battle_id,replay_url,turn,event_type,player,source,source_species,target,target_species,move,ability,item,amount,old_hp,new_hp,hp_type,cause,cause_detail,is_direct,is_residual,is_hazard,is_recoil,is_self_damage,is_healing,raw_line
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,move,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,Protect,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Protect|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,-singleturn,,,,,,,,,,,,unknown,unhandled_event,p1a: Wailord|Protect,False,False,False,False,False,False,|-singleturn|p1a: Wailord|Protect
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Vaporeon,Leech Seed,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Leech Seed|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,activate,,,,Wailord,Vaporeon,,,,,,,unknown,Protect,,False,False,False,False,False,False,|-activate|p1a: Wailord|move: Protect
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,6,64/100,70/100,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|70/100|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,12,63/100 tox,51/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|51/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,13,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,turn,,,,,,,,,,,,unknown,,14,False,False,False,False,False,False,|turn|14
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,timestamp,,,,,,,,,,,,unknown,,1743644713,False,False,False,False,False,False,|t:|1743644713
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,switch,FluffySingh,,,Wailord,Uxie,,,,,,100/100,percent,switch,,False,False,False,False,False,False,|switch|p1a: Wailord|Uxie|100/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Uxie,Leech Seed,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Leech Seed|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,start,,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Uxie,,,,,,,unknown,Leech Seed,,False,False,False,False,False,False,|-start|p1a: Wailord|move: Leech Seed
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,damage,FluffySingh,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Uxie,Leech Seed,,,12,100/100,88/100,percent,move,Leech Seed,False,True,False,False,False,False,|-damage|p1a: Wailord|88/100|[from] Leech Seed|[of] p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,heal,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,TUNGTUNGTUNGSAHUR,Shiinotic,,,,14,51/100 tox,65/100 tox,percent,healing,unknown,False,False,False,False,False,True,|-heal|p2a: TUNGTUNGTUNGSAHUR|65/100 tox|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,19,65/100 tox,46/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|46/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,14,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,turn,,,,,,,,,,,,unknown,,15,False,False,False,False,False,False,|turn|15
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,timestamp,,,,,,,,,,,,unknown,,1743644724,False,False,False,False,False,False,|t:|1743644724
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,move,FluffySingh,Wailord,Uxie,TUNGTUNGTUNGSAHUR,Shiinotic,U-turn,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|U-turn|p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,damage,charuzar,Wailord,Uxie,TUNGTUNGTUNGSAHUR,Shiinotic,U-turn,,,14,46/100 tox,32/100 tox,percent,move,U-turn,True,False,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|32/100 tox
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,status,FluffySingh,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Uxie,,,,,,,unknown,ability,Effect Spore,False,False,False,False,False,False,|-status|p1a: Wailord|par|[from] ability: Effect Spore|[of] p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,c,,,,,,,,,,,,unknown,unhandled_event, johnny weest|EFFECT MATTERED,False,False,False,False,False,False,|c| johnny weest|EFFECT MATTERED
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,timestamp,,,,,,,,,,,,unknown,,1743644756,False,False,False,False,False,False,|t:|1743644756
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,switch,FluffySingh,,,Wailord,Latios,,,,,,100/100,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Latios, M|100/100|[from] U-turn"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Latios,Strength Sap,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Strength Sap|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,unboost,FluffySingh,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Latios,,,,-1,,,unknown,atk,,False,False,False,False,False,False,|-unboost|p1a: Wailord|atk|1
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,heal,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,TUNGTUNGTUNGSAHUR,Shiinotic,,,,51,32/100 tox,83/100 tox,percent,healing,unknown,False,False,False,False,False,True,|-heal|p2a: TUNGTUNGTUNGSAHUR|83/100 tox
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,25,83/100 tox,58/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|58/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,15,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,turn,,,,,,,,,,,,unknown,,16,False,False,False,False,False,False,|turn|16
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,j,,,,,,,,,,,,unknown,unhandled_event, hydrationdad,False,False,False,False,False,False,|j| hydrationdad
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,timestamp,,,,,,,,,,,,unknown,,1743644799,False,False,False,False,False,False,|t:|1743644799
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,switch,charuzar,,,LIRILÌ LARILÀ,Overqwil,,,,,,100/100,percent,switch,,False,False,False,False,False,False,"|switch|p2a: LIRILÌ LARILÀ|Overqwil, F|100/100"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,ability,charuzar,,,LIRILÌ LARILÀ,Overqwil,,Intimidate,,,,,unknown,,,False,False,False,False,False,False,|-ability|p2a: LIRILÌ LARILÀ|Intimidate|boost
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,unboost,FluffySingh,,,Wailord,Latios,,,,-1,,,unknown,atk,,False,False,False,False,False,False,|-unboost|p1a: Wailord|atk|1
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,move,FluffySingh,Wailord,Latios,LIRILÌ LARILÀ,Overqwil,Ice Beam,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Ice Beam|p2a: LIRILÌ LARILÀ
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,damage,charuzar,Wailord,Latios,LIRILÌ LARILÀ,Overqwil,Ice Beam,,,27,100/100,73/100,percent,move,Ice Beam,True,False,False,False,False,False,|-damage|p2a: LIRILÌ LARILÀ|73/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,status,charuzar,Wailord,Latios,LIRILÌ LARILÀ,Overqwil,,,,,,,unknown,move,Ice Beam,False,False,False,False,False,False,|-status|p2a: LIRILÌ LARILÀ|frz
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,damage,FluffySingh,Wailord,Latios,Wailord,Latios,,,Life Orb,9,100/100,91/100,percent,item,Life Orb,False,True,False,True,True,False,|-damage|p1a: Wailord|91/100|[from] item: Life Orb
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,16,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,turn,,,,,,,,,,,,unknown,,17,False,False,False,False,False,False,|turn|17
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, udays|FREEZE,False,False,False,False,False,False,|c| udays|FREEZE
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, johnny weest|FREEEEEZEEEE,False,False,False,False,False,False,|c| johnny weest|FREEEEEZEEEE
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|FREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEeeZE,False,False,False,False,False,False,|c| legendpokemaster25|FREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEeeZE
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, udays|LATI ICE AURA ALWAYS FREEZING,False,False,False,False,False,False,|c| udays|LATI ICE AURA ALWAYS FREEZING
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, hydrationdad|ICE ARUA,False,False,False,False,False,False,|c| hydrationdad|ICE ARUA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|where is your freeze insurance charu?,False,False,False,False,False,False,|c| legendpokemaster25|where is your freeze insurance charu?
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, udays|2 crits + effect spore = freeze,False,False,False,False,False,False,|c| udays|2 crits + effect spore = freeze
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|//afd sprites,False,False,False,False,False,False,|c| legendpokemaster25|//afd sprites
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|boom,False,False,False,False,False,False,|c| legendpokemaster25|boom
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|it worked,False,False,False,False,False,False,|c| legendpokemaster25|it worked
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|peak,False,False,False,False,False,False,|c| legendpokemaster25|peak
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,timestamp,,,,,,,,,,,,unknown,,1743644911,False,False,False,False,False,False,|t:|1743644911
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,switch,charuzar,,,TRULIMEROTRULICINA,Scream Tail,,,,,,100/100,percent,switch,,False,False,False,False,False,False,|switch|p2a: TRULIMEROTRULICINA|Scream Tail|100/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,move,FluffySingh,Wailord,Latios,TRULIMEROTRULICINA,Scream Tail,Draco Meteor,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Draco Meteor|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,immune,,,,,,,,,,,,unknown,,p2a: TRULIMEROTRULICINA,False,False,False,False,False,False,|-immune|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,17,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,turn,,,,,,,,,,,,unknown,,18,False,False,False,False,False,False,|turn|18
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|TRULIMEROTRULICINA,False,False,False,False,False,False,|c| legendpokemaster25|TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,c,,,,,,,,,,,,unknown,unhandled_event, legendpokemaster25|MY GOAT,False,False,False,False,False,False,|c| legendpokemaster25|MY GOAT
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,c,,,,,,,,,,,,unknown,unhandled_event,☆charuzar|do you guys know who trulimero trulicina is?,False,False,False,False,False,False,|c|☆charuzar|do you guys know who trulimero trulicina is?
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,c,,,,,,,,,,,,unknown,unhandled_event,☆charuzar|underrated af,False,False,False,False,False,False,|c|☆charuzar|underrated af
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,timestamp,,,,,,,,,,,,unknown,,1743644950,False,False,False,False,False,False,|t:|1743644950
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,switch,FluffySingh,,,Wailord,Vaporeon,,,,,,70/100,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Vaporeon, F|70/100"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,move,charuzar,TRULIMEROTRULICINA,Scream Tail,TRULIMEROTRULICINA,Scream Tail,Wish,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TRULIMEROTRULICINA|Wish|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,7,70/100,77/100,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|77/100|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,18,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,turn,,,,,,,,,,,,unknown,,19,False,False,False,False,False,False,|turn|19
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,c,,,,,,,,,,,,unknown,unhandled_event, hydrationdad|all i know is cant be better than tim cheese,False,False,False,False,False,False,|c| hydrationdad|all i know is cant be better than tim cheese
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,timestamp,,,,,,,,,,,,unknown,,1743644957,False,False,False,False,False,False,|t:|1743644957
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,end,,,,TRULIMEROTRULICINA,Scream Tail,,,,,,,unknown,Protosynthesis,,False,False,False,False,False,False,|-end|p2a: TRULIMEROTRULICINA|Protosynthesis|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,switch,charuzar,,,LIRILÌ LARILÀ,Overqwil,,,,,,73/100 frz,percent,switch,,False,False,False,False,False,False,"|switch|p2a: LIRILÌ LARILÀ|Overqwil, F|73/100 frz"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,ability,charuzar,,,LIRILÌ LARILÀ,Overqwil,,Intimidate,,,,,unknown,,,False,False,False,False,False,False,|-ability|p2a: LIRILÌ LARILÀ|Intimidate|boost
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,unboost,FluffySingh,,,Wailord,Vaporeon,,,,-1,,,unknown,atk,,False,False,False,False,False,False,|-unboost|p1a: Wailord|atk|1
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,move,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,Wish,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Wish|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,heal,charuzar,TRULIMEROTRULICINA,Scream Tail,LIRILÌ LARILÀ,Overqwil,Wish,,,27,73/100 frz,100/100 frz,percent,move,Wish,False,False,False,False,False,True,|-heal|p2a: LIRILÌ LARILÀ|100/100 frz|[from] move: Wish|[wisher] TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,6,77/100,83/100,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|83/100|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,19,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,turn,,,,,,,,,,,,unknown,,20,False,False,False,False,False,False,|turn|20
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,timestamp,,,,,,,,,,,,unknown,,1743644965,False,False,False,False,False,False,|t:|1743644965
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,switch,FluffySingh,,,Wailord,Gliscor,,,,,,54/100 tox,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Gliscor, F|54/100 tox"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,cant,,,,,,,,,,,,unknown,unhandled_event,p2a: LIRILÌ LARILÀ|frz,False,False,False,False,False,False,|cant|p2a: LIRILÌ LARILÀ|frz
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,heal,FluffySingh,Wailord,Vaporeon,Wailord,Gliscor,Wish,,,46,54/100 tox,100/100 tox,percent,move,Wish,False,False,False,False,False,True,|-heal|p1a: Wailord|100/100 tox|[from] move: Wish|[wisher] Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,20,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,turn,,,,,,,,,,,,unknown,,21,False,False,False,False,False,False,|turn|21
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,timestamp,,,,,,,,,,,,unknown,,1743644975,False,False,False,False,False,False,|t:|1743644975
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,switch,charuzar,,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,,,58/100 tox,percent,switch,,False,False,False,False,False,False,"|switch|p2a: TUNGTUNGTUNGSAHUR|Shiinotic, F|58/100 tox"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,move,FluffySingh,Wailord,Gliscor,TUNGTUNGTUNGSAHUR,Shiinotic,Knock Off,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Knock Off|p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,resisted,,Wailord,Gliscor,TUNGTUNGTUNGSAHUR,Shiinotic,Knock Off,,,,,,unknown,,p2a: TUNGTUNGTUNGSAHUR,False,False,False,False,False,False,|-resisted|p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,damage,charuzar,Wailord,Gliscor,TUNGTUNGTUNGSAHUR,Shiinotic,Knock Off,,,8,58/100 tox,50/100 tox,percent,move,Knock Off,True,False,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|50/100 tox
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,7,50/100 tox,43/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|43/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,21,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,22,turn,,,,,,,,,,,,unknown,,22,False,False,False,False,False,False,|turn|22
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,22,c,,,,,,,,,,,,unknown,unhandled_event," legendpokemaster25|YOU""RE ONE OF THOSE SIGMAS ARNET YOU???????",False,False,False,False,False,False,"|c| legendpokemaster25|YOU""RE ONE OF THOSE SIGMAS ARNET YOU???????"
